,locationID,locationName,location,city,state,country,zipCode,phoneNumber,website,latitude,longitude,hoursOperation,providerCategory
33,cd0c4d6e-a562-4e7b-bff8-0d8d396eb168,Hospital Angeles Tampico,"Av. Miguel Hidalgo 5503, Choferes, 89330 Tampico, Tamps., Mexico",Tampico,,Mexico,,528331150200,http://www.hospitalesangeles.com/tampico/,22.2765091,-97.8720768,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
34,d61cbb4c-c47f-4c30-893c-0bc9af42c7d7,Hospital Angeles Tijuana,"Paseo de los Héroes 10999, Zona Urbana Rio Tijuana, 22010 Tijuana, B.C., Mexico",Tijuana,,Mexico,,526646351800,https://hospitalesangeles.com/tijuana/,32.5180514,-117.0079136,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
35,9d61dec0-c9ed-4fa9-a77e-a5c891f09d3f,Hospital Angeles Torreón,"Paseo del Tecnológico 909, Residencial Tecnológico, 27250 Torreón, Coah., Mexico",Torreón,,Mexico,,528717290400,http://hospitalesangeles.com/torreon/,25.5169627,-103.3953497,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
36,659ba737-d1ca-4aea-a720-b34cf9f147cd,Hospital Angeles Valle Oriente,"Av. Cto. Frida Kahlo 180, Haciendas de La Sierra, 66260 San Pedro Garza García, N.L., Mexico",San Pedro Garza García,,Mexico,,528183687777,http://hospitalesangeles.com/valleoriente/,25.6456253,-100.3201372,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
37,c96328f7-8653-4abf-a9c0-5fd1b2553d6e,Hospital Angeles Villahermosa,"Tabasco 2000, El Espejo II, 36035 Villahermosa, Tab., Mexico",Villahermosa,,Mexico,,529933167000,http://hospitalesangeles.com/villahermosa/,17.9966167,-92.9532187,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
38,c2d64d7b-a632-48ea-a1db-d97a8b37cc5a,Hospital Angeles Xalapa,"Carretera México-Veracruz No 560, Carr. Xalapa Veracruz, Pastoresa, 91193 Xalapa-Enríquez, Ver., Mexico",Xalapa-Enríquez,,Mexico,,522281410800,http://hospitalesangeles.com/xalapa/,19.5154961,-96.88118639999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
39,2a7257e3-fd06-41c5-96ee-67be5f8316bc,Hospital Angeles del Pedregal,"Camino Sta. Teresa 1055-S, Heroes de Padierna, Héroes de Padierna, La Magdalena Contreras, 10700 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525554495500,https://hospitalesangeles.com/pedregal/,19.3124076,-99.22117709999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
40,0824b1a2-96f1-4dcc-834c-025e7529064c,Hospital Español,"Av Ejército Nacional 613, Granada, Miguel Hidalgo, 11520 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525552559600,http://www.hespanol.com/,19.4389312,-99.1956869,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
41,0223d783-0ec4-4cd5-a2f9-b26401b9c4c3,Hospital Galenia,"Av. Tulum, Lote 1, Mza. 1, SM. 12 Esq. Nizuc Fracc. Sta. María Siké, 12, 77505 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988915200,https://hospitalgalenia.com/,21.1361634,-86.827652,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
42,1f9cf163-800a-4d9a-8445-175a40945025,Hospital Playmed Cancun,"Av. Nader Supermanzana 2 Mz 1 lote 13, Centro, 77500 Cancún, Q.R., Mexico",Cancún,,Mexico,,529981405258,http://www.hospitalplayamed.com/,21.1642947,-86.8239979,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
43,0be81d65-3992-43dd-b0f7-b9721247ae6c,Hospital Presbiteriano Casa De Esperanza Mexico,"Calle 62, 76, 77527 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988802082,,21.189403,-86.82212539999999,,Hospitals
44,7ca796b1-1e0c-4246-aa1c-79833770babd,Hospital Quirúrgica del Sur,"Av. López Portillo 59, 59, 77515 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988435454,http://www.quirurgicadelsur.com/,21.15869,-86.85727299999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
45,acd2f48f-23bc-4e21-a1b7-a9e3fbe1ea87,Hospital Tulum,"Cancun - Chetumal 307, Tulum Centro, Tulum, Q.R., Mexico",Tulum,,Mexico,,529848712271,http://www.hospitaldetulum.com/,20.2099121,-87.4676844,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
46,b9875a73-49bf-4dd1-b124-c6b723f653b3,Hospital Ángeles Clínica Londres,"Frontera 74, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525552298400,https://hospitalesangeles.com/clinicalondres/,19.4215255,-99.1562044,,Hospitals
47,356bca10-f0df-4781-b8d4-d67b5d1db1a1,Hospital Ángeles Lindavista,"Calle Riobamba 639, Lindavista Sur, Gustavo A. Madero, 07760 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525557547000,https://hospitalesangeles.com/lindavista/,19.4866739,-99.12958139999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
48,e084f5d0-5b1f-4a53-94b4-06918521f372,Hospital Ángeles Metropolitano,"Tlacotalpan 59, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525552651800,http://hospitalesangeles.com/,19.4068832,-99.16691829999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
49,e87b80db-5446-4480-9f1e-81f7c82921e7,Hospiten Cancun,"Av. Bonampak 10, Zona Hotelera, 77500 Cancún, Q.R., Mexico",Cancún,,Mexico,,529988813700,http://www.hospiten.com/,21.1382046,-86.82381649999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
50,9bbf2dc5-14fd-40ee-8f7b-12597701100e,London Clinic Hospital Angeles Mexico,"Calle de Durango, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,521131552800,http://www.hospitalinfantilsabara.org.br/,19.4216909,-99.1567287,,Hospitals
51,9fd37842-dbc7-4a22-a968-6f761ea57e9c,Medica Sur,"Puente de Piedra 150, Toriello Guerra, Tlalpan, 14050 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525554247200,https://www.medicasur.com.mx/,19.2974842,-99.16161559999999,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
52,29ec3197-948b-4c7b-807e-700e5c8b8713,Starmedica Hospital Center,"San Luis Potosí 143, C. U. Benito Juárez, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",Ciudad de México,,Mexico,,525510844747,https://www.starmedica.com/home/es/micro-sitio/centro/secInformacion,19.4145156,-99.1612392,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",Hospitals
53,,Victoria Medical Cancun,,,,,,,,,,,Hospitals
